asin,product_title,product_price,product_original_price,currency,product_star_rating,product_num_ratings,product_url,product_photo,product_num_offers,product_minimum_offer_price,is_best_seller,is_amazon_choice,is_prime,climate_pledge_friendly,sales_volume,delivery
B093CB2R6L,"Samsung Galaxy S21 5G G991U Android Cell Phone | US Version 5G Smartphone | Pro-Grade Camera, 8K Video, 64MP High Res | 128GB, Phantom Gray - Verizon Locked (Renewed)",$212.85 ,$223.99 ,USD,4,314,https://www.amazon.com/dp/B093CB2R6L,https://m.media-amazon.com/images/I/51T+mXwuUdL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$212.85 ,FALSE,FALSE,FALSE,TRUE,50+ bought in past month,"FREE delivery Wed, Mar 20 Only 7 left in stock - order soon."
B09NLC1PR9,"Samsung Galaxy S10e, 128GB, Prism Black - Unlocked",,,,4.1,457,https://www.amazon.com/dp/B09NLC1PR9,https://m.media-amazon.com/images/I/71bK3oKRCOL._AC_SX444_SY639_FMwebp_QL65_.jpg,,,FALSE,FALSE,FALSE,FALSE,,
B08NFCZGJF,"Samsung Galaxy A01 SM-A015A 16GB 5.7” Single-SIM Android Smartphone (Renewed) (Black, GSM Unlocked)",$78.00 ,,USD,4,329,https://www.amazon.com/dp/B08NFCZGJF,https://m.media-amazon.com/images/I/61GLRHoIvAL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$78.00 ,FALSE,FALSE,TRUE,TRUE,,"FREE delivery Fri, Mar 22 Only 2 left in stock - order soon."
B0CQLPRTFN,Xiaomi Poco M6 Pro 4G LTE GSM (256GB + 8GB) 64MP Triple Camera 6.67&quot; Octa Core (Tmobile Mint Tello Global) Unlocked + (Bundle Fast Car Charger) (Purple Global ROM),$236.33 ,$249.99 ,USD,4.6,31,https://www.amazon.com/dp/B0CQLPRTFN,https://m.media-amazon.com/images/I/615YALZQrCL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$236.33 ,FALSE,FALSE,TRUE,FALSE,,"FREE delivery Wed, Mar 20 Or fastest delivery Sun, Mar 17 Only 14 left in stock - order soon."
B0849YQDP1,"Samsung Galaxy S10+ Plus G975U, 4G LTE, US Version, 128GB, 8GB, White - Unlocked",$297.56 ,,USD,4.2,400,https://www.amazon.com/dp/B0849YQDP1,https://m.media-amazon.com/images/I/51JysX4EHOL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$297.56 ,FALSE,FALSE,TRUE,FALSE,,"FREE delivery Wed, Mar 20 Or fastest delivery Mon, Mar 18"
B093CB2R6L,"Samsung Galaxy S21 5G G991U Android Cell Phone | US Version 5G Smartphone | Pro-Grade Camera, 8K Video, 64MP High Res | 128GB, Phantom Gray - Verizon Locked (Renewed)",$212.85 ,$223.99 ,USD,4,314,https://www.amazon.com/dp/B093CB2R6L,https://m.media-amazon.com/images/I/51T+mXwuUdL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$212.85 ,FALSE,FALSE,FALSE,TRUE,50+ bought in past month,"FREE delivery Wed, Mar 20 Only 7 left in stock - order soon."
B09NLC1PR9,"Samsung Galaxy S10e, 128GB, Prism Black - Unlocked",,,,4.1,457,https://www.amazon.com/dp/B09NLC1PR9,https://m.media-amazon.com/images/I/71bK3oKRCOL._AC_SX444_SY639_FMwebp_QL65_.jpg,,,FALSE,FALSE,FALSE,FALSE,,
B08NFCZGJF,"Samsung Galaxy A01 SM-A015A 16GB 5.7” Single-SIM Android Smartphone (Renewed) (Black, GSM Unlocked)",$78.00 ,,USD,4,329,https://www.amazon.com/dp/B08NFCZGJF,https://m.media-amazon.com/images/I/61GLRHoIvAL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$78.00 ,FALSE,FALSE,TRUE,TRUE,,"FREE delivery Fri, Mar 22 Only 2 left in stock - order soon."
B0CQLPRTFN,Xiaomi Poco M6 Pro 4G LTE GSM (256GB + 8GB) 64MP Triple Camera 6.67&quot; Octa Core (Tmobile Mint Tello Global) Unlocked + (Bundle Fast Car Charger) (Purple Global ROM),$236.33 ,$249.99 ,USD,4.6,31,https://www.amazon.com/dp/B0CQLPRTFN,https://m.media-amazon.com/images/I/615YALZQrCL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$236.33 ,FALSE,FALSE,TRUE,FALSE,,"FREE delivery Wed, Mar 20 Or fastest delivery Sun, Mar 17 Only 14 left in stock - order soon."
B0BCXG8GQ5,SAMSUNG Galaxy S21 FE 5G 128GB Graphite-Verizon (Renewed),$200.84 ,$264.99 ,USD,4.1,24,https://www.amazon.com/dp/B0BCXG8GQ5,https://m.media-amazon.com/images/I/61Pp4+EIXUL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$200.84 ,FALSE,FALSE,FALSE,TRUE,,"FREE delivery Fri, Mar 22 Only 6 left in stock - order soon."
B0CCPNDQCP,"Samsung Galaxy A14 5G Unlocked, 6.6-Inch Infinity-V Display, 1080x2408 FHD+, PLS LCD, Android 13, One UI Core 5, Bluetooth 5.2, 64GB ROM, 4GB RAM, Expandable MicroSD",$132.99 ,$143.00 ,USD,4,21,https://www.amazon.com/dp/B0CCPNDQCP,https://m.media-amazon.com/images/I/61G9RdA0EQL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$132.99 ,FALSE,FALSE,FALSE,TRUE,,"FREE delivery Wed, Mar 20 Only 6 left in stock - order soon."
B089RWS5TN,SAMSUNG Galaxy A21S 4G LTE (128GB+4GB) 6.5&quot; HD+ 48MP Quad Camera 5000mAh Dual Sim GSM Unlocked (Tmobile Mint Tello Global) A217M/DS (Black),$259.99 ,,USD,4.5,1696,https://www.amazon.com/dp/B089RWS5TN,https://m.media-amazon.com/images/I/71JwOD+u4kL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$259.99 ,FALSE,FALSE,FALSE,FALSE,,FREE delivery
B09HR68FBF,"Samsung Galaxy A12 Smartphone, 32GB Memory, Verizon Unlocked - Black (Renewed)",$109.63 ,,USD,4.2,23,https://www.amazon.com/dp/B09HR68FBF,https://m.media-amazon.com/images/I/818R9ZmqrvL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$109.63 ,FALSE,FALSE,FALSE,TRUE,,FREE delivery Mar 21 - 25 Or fastest delivery Mar 19 - 21 Only 1 left in stock - order soon.
B096T56NRH,"SAMSUNG Galaxy S21 Ultra G998U 5G | Fully Unlocked Android Smartphone | US Version | Pro-Grade Camera, 8K Video, 108MP High Resolution | 256GB - Phantom Black (Renewed)",$414.15 ,,USD,4.2,734,https://www.amazon.com/dp/B096T56NRH,https://m.media-amazon.com/images/I/61dlAm9BpqL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$414.15 ,FALSE,FALSE,FALSE,TRUE,100+ bought in past month,FREE delivery Mar 21 - 25 Or fastest delivery Mar 20 - 21 Only 1 left in stock - order soon.
B092S3QYB5,"Samsung Galaxy J3 Star (16GB, 2GB) 5.0&quot; HD Display, Removable Battery, FM radio, T-Mobile Unlocked Global 4G LTE (AT&amp;T, Metro, Straight Talk) J337T (Gold)(Renewed)",$62.95 ,,USD,3.9,11,https://www.amazon.com/dp/B092S3QYB5,https://m.media-amazon.com/images/I/511EOwYyITL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$62.95 ,FALSE,FALSE,FALSE,TRUE,,"FREE delivery Fri, Mar 22 Or fastest delivery Tue, Mar 19 Only 1 left in stock - order soon."
B0BTZ7Y72K,"SAMSUNG Galaxy A14 (SM-A145P/DS), 128GB 4GB RAM, Dual SIM, Factory Unlocked GSM, International Version (Fast Car Charger Bundle) - Black",$159.49 ,,USD,4.4,93,https://www.amazon.com/dp/B0BTZ7Y72K,https://m.media-amazon.com/images/I/81L701E6piL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$159.49 ,FALSE,FALSE,FALSE,FALSE,200+ bought in past month,FREE delivery
B0CMDRFVTL,"SAMSUNG Galaxy S24 Cell Phone, 256GB AI Smartphone, Unlocked Android, 50MP Camera, Fastest Processor, Long Battery Life, US Version, 2024, Cobalt Violet",$859.99 ,,USD,4.1,433,https://www.amazon.com/dp/B0CMDRFVTL,https://m.media-amazon.com/images/I/716UvwH-NvL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$859.99 ,FALSE,FALSE,TRUE,FALSE,400+ bought in past month,"FREE delivery Wed, Mar 20 Or fastest delivery Sun, Mar 17"
B0CMDTFNGM,"SAMSUNG Galaxy S24 Cell Phone, 256GB AI Smartphone, Unlocked Android, 50MP Camera, Fastest Processor, Long Battery Life, US Version, 2024, Onyx Black",$860.00 ,,USD,4.1,433,https://www.amazon.com/dp/B0CMDTFNGM,https://m.media-amazon.com/images/I/71Ua9NgQgWL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$860.00 ,FALSE,FALSE,TRUE,FALSE,500+ bought in past month,"FREE delivery Wed, Mar 20 Or fastest delivery Sun, Mar 17"
B0CMDX1134,"SAMSUNG Galaxy S24+ Plus Cell Phone, 512GB AI Smartphone, Unlocked Android, 50MP Camera, Fastest Processor, Long Battery Life, US Version 2024 Cobalt Violet","$1,119.99 ",,USD,4.1,433,https://www.amazon.com/dp/B0CMDX1134,https://m.media-amazon.com/images/I/71jbE08QOLL._AC_SX444_SY639_FMwebp_QL65_.jpg,,"$1,119.99 ",FALSE,FALSE,TRUE,FALSE,100+ bought in past month,"FREE delivery Wed, Mar 20 Or fastest delivery Sun, Mar 17"
B0CMDKX76Q,"SAMSUNG Galaxy S24 Cell Phone, 256GB AI Smartphone, Unlocked Android, 50MP Camera, Fastest Processor, Long Battery Life, US Version, 2024, Amber Yellow",$859.99 ,,USD,4.1,433,https://www.amazon.com/dp/B0CMDKX76Q,https://m.media-amazon.com/images/I/71v9J20YfHL._AC_SX444_SY639_FMwebp_QL65_.jpg,,$859.99 ,FALSE,FALSE,TRUE,FALSE,100+ bought in past month,"FREE delivery Wed, Mar 20 Or fastest delivery Sun, Mar 17"
B0CMF3P6WK,"SAMSUNG Galaxy S24+ Plus Cell Phone, 512GB AI Smartphone, Unlocked Android, 50MP Camera, Fastest Processor, Long Battery Life, US Version, 2024, Marble Gray","$1,119.99 ",,USD,4.1,433,https://www.amazon.com/dp/B0CMF3P6WK,https://m.media-amazon.com/images/I/71Q3Hsg1BfL._AC_SX444_SY639_FMwebp_QL65_.jpg,,"$1,119.99 ",FALSE,FALSE,TRUE,FALSE,100+ bought in past month,"FREE delivery Wed, Mar 20 Or fastest delivery Sun, Mar 17"
B0CMDKYKTG,"SAMSUNG Galaxy S24+ Plus Cell Phone, 512GB AI Smartphone, Unlocked Android, 50MP Camera, Fastest Processor, Long Battery Life, US Version 2024, Amber Yellow","$1,119.99 ",,USD,4.1,433,https://www.amazon.com/dp/B0CMDKYKTG,https://m.media-amazon.com/images/I/71yc5A1EavL._AC_SX444_SY639_FMwebp_QL65_.jpg,,"$1,119.99 ",FALSE,FALSE,TRUE,FALSE,,"FREE delivery Wed, Mar 20 Or fastest delivery Sun, Mar 17"
